"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
"235",0,6.67486338797786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",0,12.8224043715837,1,0.238274027740568,0.0864570280323943,0.111322060507426,2.05745280534914,1.8896449513121,1.7003042951322,1.50424124621084,1.31982353777217,1.15312173664834,1.00316709070159,0.867566457883312,0.744513560918139,0.632946183522579,0.532340602775681,0.4425207758594,0.363450372584025,0.295011288533331,0.236838493575914,0.188261871920661,0.14834987611441,0.116012331602283,0.0901145842434845,0.0695704062132849,0.0534007725090383,6,7,4,5,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"237",0,77.5655737705069,0,0.155539918315131,0.0824399611952091,0.106156216617847,1.40451273844471,1.28673985421525,1.17089725346942,1.04829608787882,0.918745946136071,0.790727205759515,0.672237375819845,0.567665337857763,0.478062974838383,0.40228222602896,0.33814682045801,0.283370343905292,0.236089583560091,0.195027039409412,0.15940425776846,0.128752541402443,0.102730023181953,0.0809979510926307,0.0631643290584346,0.0487790298123808,0.0373577036727813,3,0,4,2,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
"238",0,25.6530054644783,1,3.40359563074545e-06,2.21171940298008e-06,2.85050307744258e-06,0.260882173196485,0.262895192912712,0.253821745726995,0.232099551575658,0.2031766759775,0.173305659898382,0.146405144471101,0.123879139482541,0.105490987914411,0.0903287933268492,0.0774783504299306,0.0663097747657916,0.056479961721174,0.0478194593293199,0.040226143486867,0.0336095257566692,0.0278771811124691,0.0229395155188053,0.0187155775243894,0.0151338245585947,0.0121290003691176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"239",0,67.0601092896475,0,0.00289084431120627,0.00187350138749174,0.00241304023533041,0.533987456867328,0.497517355102892,0.453128804222112,0.404931641869986,0.354738411104295,0.305007111254801,0.258628892373522,0.217744058492647,0.183125972913108,0.154381015051049,0.130509944625338,0.110409677610534,0.0931617061056647,0.07812837513491,0.0649295343926282,0.0533655573471532,0.0433325342763158,0.0347554065929727,0.02754814502174,0.0215986368130427,0.016770442459072,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"240",0,15.6010928961735,1,4.15118166244789e-05,2.70800516222863e-05,3.50376991945048e-05,0.000957057676700273,0.00453862949101749,0.0120113704840692,0.0224257741466934,0.0328770670415079,0.0404030843111497,0.0436447867616305,0.0430864006311925,0.0402032145886062,0.0364617708423754,0.0327766054815143,0.0294721527498954,0.0265093888108336,0.0237359593038323,0.0210394532056826,0.0183931982754111,0.0158361938756806,0.0134329897640559,0.0112414817793651,0.00929730689560136,0.00761190630669066,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",0,11.3989071038243,1,0.241287120081883,0.0847104477023,0.109076896936639,2.63416555102836,2.44093537014295,2.26393372931869,2.07230949667275,1.84982919447941,1.60506801153945,1.35678273368246,1.12216532245693,0.912294238211467,0.732078638090985,0.581890577451673,0.459386048927255,0.360947528987792,0.282638801405296,0.220746240575402,0.17202850665295,0.133785555787951,0.103829552304529,0.0804129225222965,0.0621470943079022,0.0479292835087088,1,4,3,2,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,3,3,1,1,2,1,0,0,1,0,0,0,0,0,0,0
"242",0,12.6338797814198,0,0.0224255273752278,0.0143230306359959,0.0184512910967182,0.807456059475284,0.791332293126781,0.729355452775211,0.649232520934664,0.566519126296284,0.487683745723042,0.41512545861676,0.349551274715662,0.291120784710307,0.239893002953888,0.195838355336729,0.158714622367991,0.128006952646061,0.102977400788733,0.0827766617831274,0.0665564984110499,0.0535475260897611,0.0430962810666587,0.0346716484874331,0.0278540711500651,0.022317776599409,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
"243",0,73.8224043716051,1,0.0164844384532797,0.0105843849045056,0.013643586993883,0.543812380667489,0.586135365771791,0.574803899432527,0.526980765121059,0.463102549933023,0.396107518295162,0.33307453422545,0.277464679403247,0.230329974263743,0.191167664741185,0.158721716902082,0.13162116280541,0.108734365627307,0.0892614175050448,0.0726747550654129,0.0586153527741648,0.0468060564591761,0.0370001776482681,0.0289597676657628,0.0224514946330764,0.017250200508019,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"244",0,11.2459016393434,0,3.69356222195938e-05,2.40414924367098e-05,3.10374608965429e-05,0.170824469595454,0.196117441859358,0.202766372040637,0.205796416589498,0.20665551373989,0.202091572292679,0.190236571020248,0.17199494162008,0.150055458536105,0.127369083120082,0.106136446895413,0.0875216542301633,0.0718398648491247,0.0588971318832308,0.0482847039947428,0.0395640888274875,0.0323548110605307,0.0263596170696806,0.0213580051815407,0.0171880566246164,0.0137272593469079,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"245",0,17.2021857923482,1,0.0294147481550244,0.0186869523927269,0.0240840328029752,0.599967920477142,0.639697424483498,0.625358424666173,0.572702026887383,0.501840971991242,0.426914502663556,0.35637893345918,0.294393163406396,0.242077442012972,0.198764150358477,0.163071355359381,0.133589665498173,0.109168162792081,0.0889375186672336,0.0722295043319699,0.0584948164619262,0.0472555449760829,0.0380888937692872,0.0306263621094482,0.0245555194952103,0.0196184699966347,1,3,0,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"246",0,4.97814207650266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",0,14.8852459016381,0,2.01432274676522e-06,1.30708161092988e-06,1.68218784237123e-06,0.447803970730422,0.380476228245637,0.32283634389127,0.278294203016626,0.241651807041401,0.209442655631011,0.180411656787292,0.154209688014306,0.130766341447553,0.110097426496933,0.0921962378780085,0.0769481938487802,0.0641056658042781,0.0533296595363194,0.0442632213027697,0.0365938540680155,0.0300820729052098,0.0245575246404365,0.019897587244763,0.0160040424546261,0.0127869830532756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"248",0,30.7404371584668,0,0.00101356938068121,0.000657231740087538,0.000845839722568777,0.349432878089365,0.291700312464351,0.2435735349595,0.212689242071053,0.192244236562273,0.174610268876065,0.156104719770564,0.13626810619243,0.116061139196967,0.0966403823615978,0.0788537509885523,0.0631711807599637,0.0497746328744932,0.0386570332973252,0.0296868851988545,0.0226467297191776,0.0172627992616916,0.0132348637281716,0.0102659588075475,0.00808743880537953,0.00647530145542204,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"249",0,54.6448087431928,1,0.000380291198259421,0.000247430333142114,0.000319377836237938,0.132300004910868,0.127749709609802,0.126946086834696,0.130551608018812,0.136056635397494,0.140131860904109,0.140500434710636,0.136466750341696,0.128501207884761,0.11762450165525,0.104981711416815,0.0916313060712015,0.0784514236580664,0.0660953577978086,0.0549780408174592,0.0452939038175064,0.0370613890190208,0.0301807561661624,0.0244900250855172,0.0198086419073484,0.0159652715141053,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",0,7.53005464480836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",0,79.2349726776084,1,0.00268910296840547,0.00174661493089546,0.0022542874923703,0.292208300632674,0.394798406799633,0.43630330176157,0.42748910541253,0.387298389015342,0.332896257759917,0.275807783093399,0.222662303021263,0.176699481757149,0.138918906872383,0.108933786693496,0.0856353662640281,0.0676798978722475,0.0537952407663547,0.0429309829844151,0.0342968749486509,0.0273365274828702,0.0216735427845375,0.0170543540973572,0.0133007273490219,0.010276527238164,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",0,14.4617486338786,0,0.00535966683579048,0.00346973414133263,0.00447205486837695,0.458492923324893,0.42544849960754,0.38878344480711,0.357273080991064,0.331765337314061,0.308796690734686,0.285062727211136,0.259217495660008,0.231514396850662,0.202951426405562,0.174693393762293,0.147790382770784,0.123049308728074,0.100984899871969,0.0818283849664233,0.0655769332884449,0.0520611650667408,0.0410108062726789,0.0321075965962907,0.0250229763027758,0.0194426588712991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"253",0,61.1284153005775,0,0.000778020579290922,0.000504918577324371,0.000650257610866055,0.499194754189015,0.465287685908932,0.424932206879939,0.381993214978122,0.337914845548996,0.293842945711779,0.251216703632408,0.21154808130156,0.175971154188458,0.145002811248981,0.118606429756266,0.0964094899907973,0.0779102762518031,0.0626025731712474,0.0500254865622981,0.0397717297273489,0.0314814674718925,0.0248351301311449,0.0195490651974124,0.0153736912746989,0.0120927814669475,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"254",0,26.2103825136586,1,0.00282321392053926,0.00183034018561047,0.00235820380012659,0.467378610089179,0.447304690219576,0.421994133323245,0.38828955768299,0.345919494981289,0.299177019974297,0.253539196293258,0.212778139579978,0.178292145775316,0.149800264415294,0.126278420928486,0.106612922333921,0.0899057396063658,0.075538088730988,0.0631158808674904,0.0523850854367956,0.0431622277889313,0.0352928057857683,0.0286330255857134,0.0230451346668953,0.0183982117871621,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
"255",0,7.71311475409796,1,0.000297985603151146,0.000194563021703491,0.000252006816761594,3.9932033261438e-06,2.99861564958153e-05,0.000133469121989284,0.000425691084274414,0.00106218779924676,0.00218439741244689,0.0038345717218258,0.00589509742727814,0.00809687117188499,0.0100992968338633,0.0116006262573802,0.0124240229285475,0.0125459742659711,0.0120685617674197,0.011161595877672,0.0100047458432769,0.00874879287857927,0.00750031745453851,0.00632392207547573,0.00525285614003418,0.00430066464307208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",0,69.0109289617759,1,1.11701639485478e-05,7.25782967825547e-06,9.35309845157833e-06,0.571824703181793,0.569186862222535,0.528254358623914,0.472806516591456,0.418357603647868,0.367645919843506,0.319377602220888,0.273311240903541,0.230621014947444,0.192672223192324,0.160145927336069,0.132901875197309,0.110273137909802,0.091428950367402,0.0756168147906397,0.0622563114233082,0.050933610074922,0.041355165517547,0.0332992601693662,0.0265815147499612,0.0210359675393477,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0
"257",0,64.2923497268099,1,3.29424660711503e-05,2.13858393021155e-05,2.75362180580778e-05,0.504612834050689,0.461871046707321,0.405510400077739,0.345919502190087,0.291557116040107,0.246348231203362,0.209934365739715,0.180002718219024,0.154378562241613,0.131838919265252,0.111948050031465,0.0945930017093497,0.0796496174905639,0.066876624371501,0.0559572024266145,0.0465799450102506,0.0384939863556222,0.0315222670866256,0.0255454105945422,0.0204755799826605,0.0162343478651474,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"258",0,79.1010928961878,0,0.0124419660339375,0.00801786554352379,0.0103410103972042,0.139046238632896,0.138435307023432,0.135539475030241,0.127113160118746,0.114025036983473,0.0998410520939653,0.08757724810534,0.0783466499389319,0.0717676621721266,0.0668387643753354,0.0625669831250824,0.0582497502358772,0.0535258812789836,0.0483163447938362,0.0427316829552684,0.0369839771760935,0.0313168339819833,0.0259555438719103,0.0210760862921521,0.0167908227545193,0.0131479214436137,4,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",0,7.70765027322364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",0,52.9180327869066,1,0.0036550143579658,0.00236714811771159,0.00304844850182505,0.650017844805944,0.601919721753151,0.55670618802391,0.504938561375013,0.45088432925815,0.39673663738978,0.343212978737279,0.291720278322174,0.244196232151827,0.202201575820413,0.16641466980452,0.136661428663014,0.112227034341686,0.0921985884410026,0.075705110227216,0.0620294176525692,0.0506259070308109,0.0410916292136106,0.0331258608034167,0.0264955567463973,0.0210112440159112,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0
"261",0,53.0054644808958,1,0.00449995865267274,0.00291422178073872,0.00375507011269678,0.66896463791265,0.666478882946659,0.616590408872939,0.549479219050612,0.480721144470924,0.415913957956309,0.356744740273476,0.303445286749921,0.25579302285493,0.213534856676471,0.176482922061298,0.144457898596716,0.117211818690076,0.0943911206610125,0.0755460638174198,0.0601685919981585,0.0477378354346725,0.0377586787630024,0.0297868302576424,0.0234401629324075,0.0183996230646931,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"262",0,70.019125683086,0,0.143168337803168,0.0780232891107895,0.1004967041038,1.36748089263189,1.38119604862263,1.31735226039919,1.20413332925408,1.06486374005513,0.917628959380834,0.776008893889449,0.648239752267746,0.537703818769271,0.44436937006456,0.366348399680693,0.301147690900052,0.246445714849677,0.200410308535252,0.161699781916678,0.129322189552586,0.102482283095594,0.0804768334122823,0.0626462784039639,0.0483655766472902,0.0370532337008965,1,3,4,3,2,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",0,64.3442622951159,1,0.00075268252983622,0.000490280827912223,0.000633729369455118,0.0351892538889809,0.0717174056157559,0.0877091154289101,0.0881663064421422,0.0836728853025276,0.0789700442890104,0.0744219099812199,0.0692573841413414,0.0630481339238605,0.0559325811801257,0.0483871598624592,0.0409495562643941,0.0340422763217471,0.0279134716913402,0.0226550250126223,0.0182507925722313,0.0146242779809057,0.0116735078265373,0.00929231498771043,0.00738154481976008,0.00585398533606663,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",0,30.7814207650241,1,0.00805729717751708,0.00520042572520676,0.0066955324239709,0.385770452908501,0.357244638368795,0.322842130435542,0.286406810678681,0.249653973351891,0.213615079469537,0.179259065509704,0.147616890477958,0.11961236799881,0.0958301604104309,0.0763871061420111,0.0609611470897202,0.0489380864971333,0.0395957733161411,0.0322561235640406,0.026371874219768,0.0215499068670857,0.0175321739984135,0.0141583676436731,0.0113281750278588,0.00897226444267607,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"265",0,1.51092896174861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",0,36.3278688524608,1,0.0068528715610892,0.00443554840411772,0.00572205356041523,0.208810897798532,0.195038532669393,0.180493495159206,0.168190672091416,0.159279526066756,0.153540221453691,0.149777683605962,0.146322890758228,0.141598641620515,0.134582083540111,0.125004666059917,0.113263125059895,0.100151594287769,0.0865684609923084,0.0733043357943691,0.0609409689843332,0.0498373875390682,0.0401630643367776,0.0319459247480444,0.0251178635720847,0.0195518271835389,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"267",0,58.0737704918307,0,0.000269327904068562,0.000175117481772546,0.000225869783043569,0.246485010083987,0.262025338179029,0.265560528200153,0.254157472619064,0.234378732681415,0.212532679171422,0.191358633324572,0.171217288598375,0.151774349023431,0.13284981373611,0.114585303948802,0.0973228866027104,0.0814422186041823,0.0672469726215466,0.0549094967820977,0.0444589528773053,0.0357986378516274,0.0287412015924669,0.0230509797955694,0.0184832877266076,0.0148134048688352,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"268",0,10.218579234972,1,0.000756433458509316,0.000490331268612453,0.000630715448819766,0.350550701797785,0.29610441759616,0.23966632982957,0.194610077903124,0.161426046069265,0.136063035338377,0.115203893967859,0.0972260959566363,0.0815330635861945,0.0679125050623362,0.0562310607078933,0.0463386020630993,0.0380568196993995,0.0311917796686212,0.0255481396853664,0.0209388839274141,0.0171907182916743,0.0141470608719312,0.0116701711151068,0.00964285992264565,0.00796939038403043,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,12.5109289617477,0,0.000114341806903065,7.41636520307839e-05,9.54130975939526e-05,0.353550268734278,0.318478105472743,0.270987622477696,0.22029130734965,0.174828485996883,0.138779596719586,0.112027687470988,0.0923275254377056,0.0772682751628376,0.0651367954926331,0.0549594226677185,0.0462404066780777,0.038714823259272,0.0322098898054953,0.0265931140578272,0.0217603137291364,0.0176315194535826,0.0141433952711594,0.011239186670038,0.00886056459437975,0.00694409193719588,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"270",0,63.0928961748967,0,0.00110819351475136,0.000719935577159145,0.000928344920485416,0.120293871839895,0.111072343823153,0.0997147954139618,0.0876503665265733,0.075993107195425,0.0657954801734619,0.0578987612344735,0.0526763409418087,0.049889094254979,0.048763374077987,0.0482610861987805,0.047413192214618,0.0455755398160792,0.0425270336280265,0.038414964331699,0.0336110836355428,0.0285543340634346,0.0236329195995775,0.019123997377938,0.0151829818673074,0.0118630776301117,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"271",0,11.237704918032,0,0.000420712972200783,0.000272982384430913,0.000351405796504469,0.45263808248309,0.375245203399349,0.324754766235598,0.2881597507521,0.257726660288444,0.231340398476218,0.207980781615956,0.186541463982907,0.166060479818577,0.14600965025293,0.126338621271884,0.107342330620171,0.0894736634000538,0.0731797269853005,0.0587932174237132,0.046482543414515,0.0362506470994303,0.0279660746437752,0.0214086554621042,0.0163153252501821,0.0124172442415624,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"272",0,1.85245901639341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",0,6.34153005464457,1,0.00422305346998975,0.00273305371136193,0.00351852408963816,0.139193343255139,0.129179434750859,0.117486825840339,0.105544499577475,0.0937068822463666,0.0819192462231953,0.0701974364613977,0.0587987267034197,0.0481142398149931,0.0384848645233551,0.0300998915929256,0.023001986365576,0.0171412620597767,0.0124233118477692,0.00873255495417876,0.00593878858316061,0.0039003067869801,0.00247058859902497,0.00150832339402497,0.000887281865911523,0.000502950773947058,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",0,52.9180327869066,1,0.000209405649764979,0.000136551037501414,0.000176628743253495,0.0063444467784494,0.02179194064113,0.0416182855375422,0.0574946039704195,0.0651748736141063,0.0658056783940677,0.0627457329791367,0.0586718759429146,0.0547419051578956,0.0510678515420611,0.0474073656778088,0.0435688038722431,0.039515979751722,0.0353244525641309,0.031113104717187,0.0270008713876124,0.023089721870623,0.0194604072047321,0.016171317101885,0.0132577290041649,0.010732223020191,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",0,29.4890710382483,1,0.000451368935281969,0.000292871585968744,0.000377013751548047,0.63639558084908,0.548949842276139,0.467020526435323,0.403621385028754,0.354857064093931,0.313871442738058,0.276520328418338,0.241408657923385,0.208433808848818,0.177813949625655,0.149780208292578,0.124540814686946,0.102258322564471,0.0829994290548342,0.0666983944247847,0.0531595887455545,0.0420925623149827,0.0331592687263427,0.0260163019988375,0.0203440511301894,0.0158621050933507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0
"276",0,10.6967213114746,0,0.052144517007314,0.032421499521743,0.0417495959445274,1.03980708130785,1.01006623635945,0.932633581258263,0.822795742888262,0.702790673012648,0.589490113161664,0.490363598402193,0.406176576079236,0.334905344619134,0.274222307085866,0.22239598146421,0.178313117574405,0.141225966851582,0.110515085076816,0.0855495682553102,0.0656388841206596,0.050045604524948,0.0380271532829201,0.0288818772207219,0.0219846689405705,0.0168066092928089,1,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
